id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,Grade,Age,CGPA,College_Application
1185,Lisa,Bailey,lisa.bailey.1185@gslingacademy.com,female,False,3,True,30,Software Engineer,85,78,99,81,60,83,75,Senior,18,B,Reed
1186,Nancy,Fowler,nancy.fowler.1186@gslingacademy.com,non-binary,False,3,True,11,Unknown,86,66,84,86,74,91,66,Senior,17,C,Oberlin
1187,Gabriel,Wilson,gabriel.wilson.1187@gslingacademy.com,non-binary,False,2,False,35,Accountant,87,86,89,94,93,91,88,Junior,16,B,Vassar
1188,Andrea,Barrett,andrea.barrett.1188@gslingacademy.com,female,False,7,False,4,Business Owner,98,81,58,78,91,74,75,Freshman,15,C,Rice
1189,Jessica,Williams,jessica.williams.1189@gslingacademy.com,female,False,9,True,6,Real Estate Developer,91,94,75,86,84,67,97,Freshman,14,B,Northwestern
1190,Hector,Cox,hector.cox.1190@gslingacademy.com,male,False,1,False,33,Doctor,100,90,89,91,86,75,72,Sophomore,16,B,Reed
1191,Michelle,Mendoza,michelle.mendoza.1191@gslingacademy.com,female,False,1,False,1,Real Estate Developer,50,60,70,75,100,62,100,Sophomore,15,C,Wellesley
1192,Adam,Wallace,adam.wallace.1192@gslingacademy.com,male,False,3,False,11,Designer,75,92,70,62,87,87,98,Senior,18,B,University of Michigan
1193,Kelly,Harris,kelly.harris.1193@gslingacademy.com,female,False,7,False,21,Stock Investor,86,62,81,63,92,75,79,Junior,16,C,Northwestern
1194,Anthony,Clark,anthony.clark.1194@gslingacademy.com,male,False,3,False,24,Banker,80,66,67,72,78,99,67,Senior,17,C,Reed
1195,Randall,Wyatt,randall.wyatt.1195@gslingacademy.com,male,False,7,False,4,Business Owner,56,66,92,74,79,80,68,Junior,17,C,Williams
1196,Ryan,Sutton,ryan.sutton.1196@gslingacademy.com,male,False,1,False,1,Game Developer,91,72,85,78,92,82,85,Freshman,15,B,Barnard
1197,Rick,Garcia,rick.garcia.1197@gslingacademy.com,male,False,1,True,12,Construction Engineer,94,65,90,79,97,76,75,Freshman,14,B,Brown
1198,Frank,Schmitt,frank.schmitt.1198@gslingacademy.com,male,False,7,False,28,Construction Engineer,81,82,99,86,88,60,89,Junior,17,B,Duke
1199,Alan,Mcgrath,alan.mcgrath.1199@gslingacademy.com,male,False,2,False,20,Accountant,94,82,91,94,100,99,69,Junior,17,B,Stanford
1200,Lauren,Gomez,lauren.gomez.1200@gslingacademy.com,female,False,3,False,35,Doctor,99,89,93,87,86,90,96,Senior,18,A,Pomona
1201,Katherine,Taylor,katherine.taylor.1201@gslingacademy.com,female,False,0,False,33,Lawyer,88,83,62,88,100,83,84,Junior,16,B,University of Chicago
1202,Ashley,York,ashley.york.1202@gslingacademy.com,female,False,6,False,4,Real Estate Developer,79,74,68,82,65,73,89,Senior,18,C,Grinnell
1203,Charles,Rangel,charles.rangel.1203@gslingacademy.com,male,True,4,False,1,Business Owner,49,85,70,90,79,71,67,Freshman,15,C,Vanderbilt
1204,Brooke,Burnett,brooke.burnett.1204@gslingacademy.com,female,False,5,False,7,Government Officer,97,99,67,87,66,68,67,Senior,18,C,Brown
1205,Ronald,Lane,ronald.lane.1205@gslingacademy.com,male,False,3,False,27,Construction Engineer,96,70,82,71,99,90,65,Sophomore,16,B,Pomona
1206,Emma,Andrews,emma.andrews.1206@gslingacademy.com,female,False,2,False,34,Stock Investor,89,71,75,65,74,93,90,Sophomore,16,C,Vanderbilt
1207,Nancy,Esparza,nancy.esparza.1207@gslingacademy.com,female,True,2,False,17,Software Engineer,94,90,77,65,83,79,96,Junior,16,B,Harvard
1208,Sean,Erickson,sean.erickson.1208@gslingacademy.com,male,False,1,False,18,Unknown,62,73,95,68,61,60,68,Junior,16,D,Wellesley
1209,Heather,Davis,heather.davis.1209@gslingacademy.com,female,False,2,True,9,Real Estate Developer,68,94,92,77,79,88,74,Junior,16,B,Vassar
1210,Kimberly,Bailey,kimberly.bailey.1210@gslingacademy.com,female,False,2,False,3,Real Estate Developer,58,66,99,98,69,65,78,Freshman,15,C,Barnard
1211,Tracy,Garcia,tracy.garcia.1211@gslingacademy.com,female,False,5,False,28,Banker,92,77,75,84,74,82,78,Freshman,14,B,Princeton
1212,Brenda,Rhodes,brenda.rhodes.1212@gslingacademy.com,female,False,5,False,28,Stock Investor,90,78,86,83,98,71,84,Junior,16,B,Yale
1213,Sarah,Brooks,sarah.brooks.1213@gslingacademy.com,female,False,2,False,26,Doctor,84,67,89,96,88,60,88,Freshman,15,B,Harvard
1214,Jennifer,Beck,jennifer.beck.1214@gslingacademy.com,female,True,10,True,4,Business Owner,81,85,50,53,55,91,78,Sophomore,16,C,Northwestern
1215,Allison,Bond,allison.bond.1215@gslingacademy.com,female,False,3,False,15,Teacher,87,89,94,82,81,98,88,Sophomore,16,B,Northwestern
1216,Jessica,Smith,jessica.smith.1216@gslingacademy.com,female,False,3,False,33,Unknown,88,75,83,74,76,72,61,Junior,17,C,Swarthmore
1217,Carol,Nguyen,carol.nguyen.1217@gslingacademy.com,female,False,3,True,31,Writer,76,83,100,96,65,98,97,Sophomore,16,B,Emory
1218,George,Francis,george.francis.1218@gslingacademy.com,male,False,5,True,7,Government Officer,60,66,65,90,61,96,74,Sophomore,16,C,Williams
1219,Michelle,Dixon,michelle.dixon.1219@gslingacademy.com,female,False,1,False,26,Unknown,85,64,98,68,70,63,77,Freshman,14,C,Princeton
1220,Linda,George,linda.george.1220@gslingacademy.com,female,False,9,False,3,Business Owner,73,88,57,93,85,85,77,Sophomore,15,C,Carnegie Mellon
1221,Larry,Bruce,larry.bruce.1221@gslingacademy.com,male,False,5,False,31,Lawyer,99,81,80,89,75,83,93,Freshman,14,B,Bowdoin
1222,Charles,Myers,charles.myers.1222@gslingacademy.com,male,False,4,False,1,Business Owner,95,57,77,81,83,57,70,Senior,18,C,USC
1223,Matthew,Boyd,matthew.boyd.1223@gslingacademy.com,male,False,4,True,30,Accountant,92,90,92,78,59,68,96,Freshman,15,B,Claremont McKenna
1224,Ronald,Brewer,ronald.brewer.1224@gslingacademy.com,male,False,2,True,28,Lawyer,100,94,76,60,95,90,66,Sophomore,16,B,Pomona
1225,Kimberly,Mcgee,kimberly.mcgee.1225@gslingacademy.com,female,True,3,False,24,Doctor,89,67,98,94,89,60,95,Junior,16,B,Columbia
1226,Jill,Anderson,jill.anderson.1226@gslingacademy.com,female,False,1,True,28,Banker,94,66,68,94,62,76,77,Sophomore,16,C,Davidson
1227,David,Coffey,david.coffey.1227@gslingacademy.com,male,False,6,False,6,Real Estate Developer,89,64,78,85,68,84,99,Freshman,14,B,Barnard
1228,Brittany,Henderson,brittany.henderson.1228@gslingacademy.com,female,True,9,True,5,Business Owner,74,79,82,51,67,65,82,Senior,18,C,Barnard
1229,Holly,Richardson,holly.richardson.1229@gslingacademy.com,female,False,2,False,12,Teacher,95,82,70,81,94,93,69,Senior,17,B,N.A.
1230,Justin,Brooks,justin.brooks.1230@gslingacademy.com,non-binary,False,7,False,3,Unknown,93,74,98,100,62,83,87,Senior,17,B,NYU
1231,Joan,Frederick,joan.frederick.1231@gslingacademy.com,female,False,4,False,26,Lawyer,94,91,98,94,88,97,94,Freshman,14,A,Brown
1232,Loretta,Webb,loretta.webb.1232@gslingacademy.com,female,False,4,False,18,Accountant,85,80,84,96,45,84,90,Junior,17,B,Stanford
1233,Toni,Zimmerman,toni.zimmerman.1233@gslingacademy.com,female,False,5,False,31,Accountant,94,98,74,94,35,95,80,Freshman,15,B,USC
1234,Jaime,Houston,jaime.houston.1234@gslingacademy.com,female,False,1,False,17,Teacher,95,88,85,66,70,72,97,Freshman,14,B,Oberlin
1235,Jacqueline,Goodman,jacqueline.goodman.1235@gslingacademy.com,female,False,2,True,23,Software Engineer,97,82,100,69,64,73,88,Senior,17,B,Emory
1236,Brian,Crawford,brian.crawford.1236@gslingacademy.com,male,False,0,False,17,Designer,100,83,67,77,88,76,84,Senior,18,B,Reed
1237,John,Reynolds,john.reynolds.1237@gslingacademy.com,male,False,4,False,29,Doctor,99,65,97,89,87,72,86,Sophomore,16,B,Pomona
1238,Heather,Marsh,heather.marsh.1238@gslingacademy.com,female,False,0,False,13,Designer,97,67,79,76,76,66,97,Sophomore,16,C,Vanderbilt
1239,Dawn,Flores,dawn.flores.1239@gslingacademy.com,female,True,10,True,2,Business Owner,53,98,66,80,82,89,85,Senior,18,C,University of Chicago
1240,Christie,Lane,christie.lane.1240@gslingacademy.com,female,False,3,False,35,Unknown,99,85,98,91,86,97,85,Freshman,15,A,Bowdoin
1241,Traci,Johnson,traci.johnson.1241@gslingacademy.com,female,False,5,False,35,Designer,99,89,88,94,99,89,92,Senior,17,A,Grinnell
1242,Robert,Hartman,robert.hartman.1242@gslingacademy.com,male,False,3,False,28,Accountant,79,83,78,89,83,79,76,Junior,16,B,Johns Hopkins
1243,Christopher,Porter,christopher.porter.1243@gslingacademy.com,male,True,6,True,2,Business Owner,94,95,75,73,51,89,77,Freshman,14,C,USC
1244,Phillip,Lynch,phillip.lynch.1244@gslingacademy.com,male,False,6,True,28,Software Engineer,97,73,92,64,66,96,65,Senior,17,C,Georgetown
1245,Matthew,Green,matthew.green.1245@gslingacademy.com,male,False,3,True,26,Accountant,87,70,65,64,30,72,68,Freshman,14,D,UCSD
1246,Jesse,Johnson,jesse.johnson.1246@gslingacademy.com,male,False,7,False,26,Stock Investor,82,82,87,92,64,70,72,Senior,18,C,University of Chicago
1247,Donna,Andrews,donna.andrews.1247@gslingacademy.com,female,False,1,False,22,Doctor,94,98,96,88,96,61,80,Senior,18,B,Bowdoin
1248,Timothy,Hall,timothy.hall.1248@gslingacademy.com,male,True,1,False,26,Software Engineer,99,85,97,72,79,92,82,Senior,18,B,Wellesley
1249,Amy,Hicks,amy.hicks.1249@gslingacademy.com,non-binary,False,1,False,16,Teacher,68,83,74,87,71,86,82,Sophomore,16,C,Columbia
1250,Susan,Wall,susan.wall.1250@gslingacademy.com,female,False,10,False,2,Business Owner,67,82,81,83,57,59,91,Senior,17,C,Barnard
1251,David,Fields,david.fields.1251@gslingacademy.com,non-binary,False,4,True,10,Banker,92,65,81,79,84,85,74,Junior,17,B,Brown
1252,Terri,Lyons,terri.lyons.1252@gslingacademy.com,female,False,3,True,21,Writer,69,77,82,93,92,90,71,Sophomore,15,B,Haverford
1253,Eric,Jones,eric.jones.1253@gslingacademy.com,male,True,1,False,30,Software Engineer,92,98,61,99,77,72,75,Senior,17,B,Williams
1254,Betty,Nguyen,betty.nguyen.1254@gslingacademy.com,female,False,6,False,24,Accountant,90,64,90,75,64,96,71,Freshman,15,C,USC
1255,Albert,Anderson,albert.anderson.1255@gslingacademy.com,male,True,1,False,33,Stock Investor,91,92,73,97,61,63,71,Freshman,14,C,Yale
1256,Katrina,Montgomery,katrina.montgomery.1256@gslingacademy.com,female,False,5,False,3,Artist,65,67,91,81,97,99,75,Freshman,14,B,UC Berkeley
1257,Samantha,Cole,samantha.cole.1257@gslingacademy.com,female,False,2,False,34,Software Engineer,98,80,70,60,88,65,92,Sophomore,16,C,Stanford
1258,Kathleen,Potts,kathleen.potts.1258@gslingacademy.com,female,False,6,True,2,Business Owner,70,89,78,87,87,62,85,Freshman,14,C,Yale
1259,Melissa,Edwards,melissa.edwards.1259@gslingacademy.com,female,False,2,False,17,Software Engineer,97,97,90,69,75,68,70,Senior,17,B,Hamilton
1260,Mark,Delgado,mark.delgado.1260@gslingacademy.com,male,False,1,False,18,Accountant,80,71,89,81,75,81,63,Senior,18,C,Johns Hopkins
1261,Derek,Bates,derek.bates.1261@gslingacademy.com,male,False,2,False,16,Writer,70,75,79,77,65,92,78,Freshman,14,C,Claremont McKenna
1262,Ryan,Ruiz,ryan.ruiz.1262@gslingacademy.com,male,False,3,True,21,Doctor,96,79,92,85,95,69,65,Senior,18,B,Tufts
1263,Charles,Gill,charles.gill.1263@gslingacademy.com,male,False,1,False,24,Software Engineer,99,62,65,67,97,73,96,Senior,18,C,Princeton
1264,Amanda,Edwards,amanda.edwards.1264@gslingacademy.com,female,False,3,True,27,Unknown,76,72,97,65,87,93,84,Junior,17,B,UCSD
1265,Emily,Waters,emily.waters.1265@gslingacademy.com,female,True,4,True,24,Stock Investor,86,68,98,87,61,78,96,Junior,16,B,Duke
1266,John,Stevenson,john.stevenson.1266@gslingacademy.com,male,False,5,False,27,Construction Engineer,98,100,100,81,73,75,99,Junior,16,B,Wesleyan
1267,Kevin,Hoffman,kevin.hoffman.1267@gslingacademy.com,male,False,3,False,14,Government Officer,88,74,88,92,83,71,89,Senior,18,B,Middlebury
1268,Joseph,Mcconnell,joseph.mcconnell.1268@gslingacademy.com,male,False,8,False,30,Software Engineer,89,65,71,96,65,63,100,Freshman,15,C,UCSD
1269,Jessica,Smith,jessica.smith.1269@gslingacademy.com,female,False,1,False,24,Lawyer,88,100,89,87,76,89,85,Senior,18,B,Reed
1270,Shannon,Martinez,shannon.martinez.1270@gslingacademy.com,non-binary,False,4,False,0,Business Owner,78,73,89,86,69,84,97,Sophomore,16,B,NYU
1271,Kenneth,Baker,kenneth.baker.1271@gslingacademy.com,male,False,3,False,35,Doctor,87,85,96,98,88,99,92,Senior,18,A,Barnard
1272,Margaret,Sanchez,margaret.sanchez.1272@gslingacademy.com,female,False,2,False,21,Software Engineer,90,76,64,88,80,75,70,Junior,16,C,Georgetown
1273,Ryan,Hensley,ryan.hensley.1273@gslingacademy.com,male,True,1,False,15,Accountant,88,67,90,89,49,85,63,Freshman,14,C,Vanderbilt
1274,Sharon,Stephenson,sharon.stephenson.1274@gslingacademy.com,female,False,1,False,5,Game Developer,99,72,90,83,90,99,97,Sophomore,16,A,Johns Hopkins
1275,Shawn,Cameron,shawn.cameron.1275@gslingacademy.com,male,True,10,False,3,Business Owner,41,99,84,63,92,72,81,Senior,17,C,MIT
1276,Stephanie,Kennedy,stephanie.kennedy.1276@gslingacademy.com,female,False,4,False,8,Government Officer,98,90,70,97,69,79,74,Sophomore,15,B,Columbia
1277,Hayley,Abbott,hayley.abbott.1277@gslingacademy.com,female,False,0,False,1,Game Developer,91,66,91,62,82,69,62,Freshman,15,C,Bryn Mawr
1278,Rachel,Jacobs,rachel.jacobs.1278@gslingacademy.com,female,True,9,True,5,Business Owner,68,72,92,51,96,88,81,Junior,16,C,Caltech
1279,Danielle,Tran,danielle.tran.1279@gslingacademy.com,female,True,1,True,26,Banker,79,100,79,60,100,84,93,Junior,17,B,Reed
1280,Autumn,Barrett,autumn.barrett.1280@gslingacademy.com,female,False,2,False,24,Banker,77,66,61,98,90,95,73,Senior,17,B,University of Michigan
1281,Jennifer,Landry,jennifer.landry.1281@gslingacademy.com,female,False,5,False,24,Banker,89,100,90,81,86,80,92,Freshman,15,B,Bowdoin
1282,Sean,Rodriguez,sean.rodriguez.1282@gslingacademy.com,male,True,0,True,9,Real Estate Developer,94,69,80,66,62,61,88,Senior,17,C,Bryn Mawr
1283,Ryan,Long,ryan.long.1283@gslingacademy.com,male,False,2,False,3,Artist,80,85,85,60,77,90,81,Sophomore,16,C,Colgate
1284,Robert,Hancock,robert.hancock.1284@gslingacademy.com,male,False,2,False,1,Artist,79,88,97,94,89,82,97,Freshman,15,B,University of Chicago
1285,Stephanie,Rodriguez,stephanie.rodriguez.1285@gslingacademy.com,female,False,2,False,15,Banker,92,65,88,78,67,95,96,Junior,17,B,Barnard
1286,Kristen,Evans,kristen.evans.1286@gslingacademy.com,female,False,5,False,32,Banker,85,62,92,89,92,75,78,Junior,17,B,Princeton
1287,Jaime,White,jaime.white.1287@gslingacademy.com,female,False,3,False,26,Accountant,75,83,66,70,57,77,96,Sophomore,16,C,Carnegie Mellon
1288,Marcus,Howard,marcus.howard.1288@gslingacademy.com,non-binary,False,5,True,32,Software Engineer,88,65,75,73,66,98,81,Freshman,14,C,Tufts
1289,Lucas,Jenkins,lucas.jenkins.1289@gslingacademy.com,male,False,0,False,35,Banker,93,89,88,86,85,89,95,Sophomore,16,B,Wesleyan
1290,Aaron,Ortiz,aaron.ortiz.1290@gslingacademy.com,male,False,3,False,2,Game Developer,86,93,91,64,69,71,64,Sophomore,16,C,Haverford
1291,Todd,Stephens,todd.stephens.1291@gslingacademy.com,male,False,1,False,13,Government Officer,62,91,92,61,85,98,72,Junior,16,B,Hamilton
1292,Denise,Blackburn,denise.blackburn.1292@gslingacademy.com,female,True,2,True,20,Stock Investor,82,74,80,60,96,76,99,Junior,16,B,Caltech
1293,Susan,Perez,susan.perez.1293@gslingacademy.com,female,False,5,False,5,Artist,83,94,77,97,78,60,85,Freshman,14,B,Princeton
1294,Tyler,Green,tyler.green.1294@gslingacademy.com,non-binary,False,1,False,5,Real Estate Developer,98,75,62,64,68,80,79,Sophomore,15,C,Cornell
1295,Rebecca,Daniel,rebecca.daniel.1295@gslingacademy.com,female,False,2,False,34,Banker,84,74,90,99,90,92,72,Junior,17,B,Caltech
1296,Alexandria,Harris,alexandria.harris.1296@gslingacademy.com,female,False,6,False,34,Writer,91,75,82,68,88,98,88,Junior,17,B,UC Berkeley
1297,Danny,Taylor,danny.taylor.1297@gslingacademy.com,male,False,2,False,21,Construction Engineer,83,81,96,62,66,90,91,Sophomore,15,B,Emory
1298,Amanda,Evans,amanda.evans.1298@gslingacademy.com,female,False,4,False,27,Accountant,83,63,84,82,78,60,71,Sophomore,16,C,Cornell
1299,Scott,Owens,scott.owens.1299@gslingacademy.com,male,False,0,False,31,Software Engineer,90,72,62,84,74,75,100,Sophomore,16,C,Davidson
1300,Jesus,Jones,jesus.jones.1300@gslingacademy.com,male,False,4,False,31,Lawyer,81,92,97,73,90,90,60,Senior,18,B,Barnard
1301,April,Spence,april.spence.1301@gslingacademy.com,female,True,3,False,12,Teacher,89,67,87,61,91,80,76,Senior,18,C,Yale
1302,Christopher,Lopez,christopher.lopez.1302@gslingacademy.com,male,False,2,False,13,Construction Engineer,97,65,96,92,91,66,74,Junior,17,B,UCLA
1303,Mario,Hopkins,mario.hopkins.1303@gslingacademy.com,male,False,3,False,28,Accountant,97,88,88,79,100,74,83,Senior,17,B,Colgate
1304,Cody,Burke,cody.burke.1304@gslingacademy.com,male,False,5,False,27,Software Engineer,100,89,98,81,78,91,87,Junior,17,B,Davidson
1305,Candace,White,candace.white.1305@gslingacademy.com,female,True,3,False,4,Game Developer,98,63,82,61,79,70,86,Senior,18,C,University of Michigan
1306,Robert,Brown,robert.brown.1306@gslingacademy.com,male,False,2,False,33,Software Engineer,97,98,83,87,60,78,70,Sophomore,15,B,MIT
1307,Erica,Woodward,erica.woodward.1307@gslingacademy.com,female,False,4,False,18,Accountant,78,80,73,91,34,73,60,Freshman,15,D,Brown
1308,Elizabeth,Smith,elizabeth.smith.1308@gslingacademy.com,female,False,0,False,29,Lawyer,100,92,67,89,90,83,89,Junior,16,B,UCLA
1309,Jennifer,Martin,jennifer.martin.1309@gslingacademy.com,female,False,1,False,13,Writer,92,77,89,97,61,93,82,Sophomore,16,B,Harvard
1310,David,Smith,david.smith.1310@gslingacademy.com,male,False,4,False,5,Game Developer,81,95,84,85,82,62,63,Senior,18,C,UCLA
1311,Lori,Johnson,lori.johnson.1311@gslingacademy.com,female,False,6,False,15,Software Engineer,98,67,74,94,94,96,85,Senior,18,B,Harvard
1312,Martin,Garcia,martin.garcia.1312@gslingacademy.com,male,False,2,False,2,Unknown,62,74,98,97,72,72,95,Sophomore,16,B,Amherst
1313,Stacy,Collins,stacy.collins.1313@gslingacademy.com,female,False,3,False,27,Accountant,95,88,85,86,76,78,81,Freshman,15,B,Princeton
1314,Timothy,Bailey,timothy.bailey.1314@gslingacademy.com,male,False,1,False,22,Banker,87,90,80,88,71,95,81,Freshman,14,B,Columbia
1315,Susan,Gonzalez,susan.gonzalez.1315@gslingacademy.com,female,False,5,True,24,Accountant,85,85,67,91,75,93,81,Sophomore,16,B,Swarthmore
1316,Nicole,Harris,nicole.harris.1316@gslingacademy.com,female,False,6,False,27,Banker,96,72,66,80,72,83,98,Senior,17,B,Claremont McKenna
1317,Courtney,Moran,courtney.moran.1317@gslingacademy.com,female,False,2,False,25,Accountant,83,63,66,67,60,60,61,Freshman,14,D,Duke
1318,Gregory,Barton,gregory.barton.1318@gslingacademy.com,male,False,3,False,17,Construction Engineer,89,92,88,99,92,62,71,Senior,17,B,Boston University
1319,Dakota,Clark,dakota.clark.1319@gslingacademy.com,male,False,1,False,14,Construction Engineer,90,73,98,72,69,84,86,Senior,17,B,Princeton
1320,Robin,Leonard,robin.leonard.1320@gslingacademy.com,female,False,5,False,14,Banker,99,72,74,88,90,81,95,Sophomore,15,B,Dartmouth
1321,Edward,Smith,edward.smith.1321@gslingacademy.com,male,False,1,False,3,Government Officer,62,67,96,67,82,65,73,Senior,17,C,Smith
1322,Julie,Little,julie.little.1322@gslingacademy.com,non-binary,False,7,False,5,Business Owner,42,79,79,59,61,87,65,Senior,18,D,Johns Hopkins
1323,Maureen,Norman,maureen.norman.1323@gslingacademy.com,female,False,10,True,2,Business Owner,46,52,87,80,76,73,76,Freshman,14,C,Barnard
1324,Jeffrey,Andrews,jeffrey.andrews.1324@gslingacademy.com,male,False,3,False,4,Game Developer,92,63,100,97,91,87,68,Senior,17,B,Wesleyan
1325,Christina,Martinez,christina.martinez.1325@gslingacademy.com,female,False,10,False,33,Lawyer,94,89,96,98,61,95,67,Senior,18,B,Williams
1326,Samuel,Becker,samuel.becker.1326@gslingacademy.com,male,False,2,False,31,Banker,89,99,89,71,74,94,78,Junior,16,B,Williams
1327,Carlos,Flynn,carlos.flynn.1327@gslingacademy.com,male,False,1,False,16,Construction Engineer,90,100,98,95,97,74,63,Junior,17,B,Dartmouth
1328,Roberto,Martin,roberto.martin.1328@gslingacademy.com,male,False,5,False,15,Unknown,69,81,83,68,76,90,95,Senior,17,B,N.A.
1329,Jennifer,Johnson,jennifer.johnson.1329@gslingacademy.com,female,False,7,True,5,Business Owner,40,51,67,63,98,54,79,Sophomore,16,D,Kenyon
1330,Anthony,Shah,anthony.shah.1330@gslingacademy.com,male,True,10,False,3,Business Owner,42,92,60,54,68,69,76,Senior,17,D,Wesleyan
1331,Aimee,Cook,aimee.cook.1331@gslingacademy.com,female,False,8,False,4,Business Owner,82,91,69,61,79,76,83,Senior,18,C,Rice
1332,Angela,Collins,angela.collins.1332@gslingacademy.com,female,False,1,True,29,Accountant,82,93,67,79,84,90,64,Freshman,15,C,Dartmouth
1333,John,Jensen,john.jensen.1333@gslingacademy.com,male,False,7,True,18,Unknown,76,80,93,74,73,63,81,Junior,16,C,Davidson
1334,Julie,Gomez,julie.gomez.1334@gslingacademy.com,female,False,2,False,16,Teacher,80,62,66,88,75,98,68,Freshman,14,C,Stanford
1335,Bryan,Mitchell,bryan.mitchell.1335@gslingacademy.com,male,False,0,False,23,Software Engineer,87,90,92,62,96,77,80,Senior,18,B,Berkeley
